img_path,label_path
./mr_train/images/mr000076.npy,./mr_train/labels/mr000076.npy
./mr_train/images/mr000077.npy,./mr_train/labels/mr000077.npy
./mr_train/images/mr000078.npy,./mr_train/labels/mr000078.npy
./mr_train/images/mr000079.npy,./mr_train/labels/mr000079.npy
./mr_train/images/mr000082.npy,./mr_train/labels/mr000082.npy
./mr_train/images/mr000083.npy,./mr_train/labels/mr000083.npy
./mr_train/images/mr000084.npy,./mr_train/labels/mr000084.npy
./mr_train/images/mr000085.npy,./mr_train/labels/mr000085.npy
./mr_train/images/mr000087.npy,./mr_train/labels/mr000087.npy
./mr_train/images/mr000089.npy,./mr_train/labels/mr000089.npy
./mr_train/images/mr000091.npy,./mr_train/labels/mr000091.npy
./mr_train/images/mr000093.npy,./mr_train/labels/mr000093.npy
./mr_train/images/mr000095.npy,./mr_train/labels/mr000095.npy
./mr_train/images/mr000096.npy,./mr_train/labels/mr000096.npy
./mr_train/images/mr000097.npy,./mr_train/labels/mr000097.npy
./mr_train/images/mr000101.npy,./mr_train/labels/mr000101.npy
./mr_train/images/mr000103.npy,./mr_train/labels/mr000103.npy
./mr_train/images/mr000105.npy,./mr_train/labels/mr000105.npy
./mr_train/images/mr000106.npy,./mr_train/labels/mr000106.npy
./mr_train/images/mr000108.npy,./mr_train/labels/mr000108.npy
./mr_train/images/mr000110.npy,./mr_train/labels/mr000110.npy
./mr_train/images/mr000111.npy,./mr_train/labels/mr000111.npy
./mr_train/images/mr000112.npy,./mr_train/labels/mr000112.npy
./mr_train/images/mr000114.npy,./mr_train/labels/mr000114.npy
./mr_train/images/mr000115.npy,./mr_train/labels/mr000115.npy
./mr_train/images/mr000116.npy,./mr_train/labels/mr000116.npy
./mr_train/images/mr000118.npy,./mr_train/labels/mr000118.npy
./mr_train/images/mr000119.npy,./mr_train/labels/mr000119.npy
./mr_train/images/mr000120.npy,./mr_train/labels/mr000120.npy
./mr_train/images/mr000122.npy,./mr_train/labels/mr000122.npy
./mr_train/images/mr000123.npy,./mr_train/labels/mr000123.npy
./mr_train/images/mr000124.npy,./mr_train/labels/mr000124.npy
./mr_train/images/mr000126.npy,./mr_train/labels/mr000126.npy
./mr_train/images/mr000128.npy,./mr_train/labels/mr000128.npy
./mr_train/images/mr000130.npy,./mr_train/labels/mr000130.npy
./mr_train/images/mr000131.npy,./mr_train/labels/mr000131.npy
./mr_train/images/mr000133.npy,./mr_train/labels/mr000133.npy
./mr_train/images/mr000134.npy,./mr_train/labels/mr000134.npy
./mr_train/images/mr000137.npy,./mr_train/labels/mr000137.npy
./mr_train/images/mr000138.npy,./mr_train/labels/mr000138.npy
./mr_train/images/mr000140.npy,./mr_train/labels/mr000140.npy
./mr_train/images/mr000142.npy,./mr_train/labels/mr000142.npy
./mr_train/images/mr000143.npy,./mr_train/labels/mr000143.npy
./mr_train/images/mr000144.npy,./mr_train/labels/mr000144.npy
./mr_train/images/mr000145.npy,./mr_train/labels/mr000145.npy
./mr_train/images/mr000146.npy,./mr_train/labels/mr000146.npy
./mr_train/images/mr000149.npy,./mr_train/labels/mr000149.npy
./mr_train/images/mr000151.npy,./mr_train/labels/mr000151.npy
./mr_train/images/mr000153.npy,./mr_train/labels/mr000153.npy
./mr_train/images/mr000154.npy,./mr_train/labels/mr000154.npy
./mr_train/images/mr000155.npy,./mr_train/labels/mr000155.npy
./mr_train/images/mr000157.npy,./mr_train/labels/mr000157.npy
./mr_train/images/mr000159.npy,./mr_train/labels/mr000159.npy
./mr_train/images/mr000161.npy,./mr_train/labels/mr000161.npy
./mr_train/images/mr000162.npy,./mr_train/labels/mr000162.npy
./mr_train/images/mr000164.npy,./mr_train/labels/mr000164.npy
./mr_train/images/mr000165.npy,./mr_train/labels/mr000165.npy
./mr_train/images/mr000166.npy,./mr_train/labels/mr000166.npy
./mr_train/images/mr000167.npy,./mr_train/labels/mr000167.npy
./mr_train/images/mr000168.npy,./mr_train/labels/mr000168.npy
./mr_train/images/mr000169.npy,./mr_train/labels/mr000169.npy
./mr_train/images/mr000170.npy,./mr_train/labels/mr000170.npy
./mr_train/images/mr000171.npy,./mr_train/labels/mr000171.npy
./mr_train/images/mr000175.npy,./mr_train/labels/mr000175.npy
./mr_train/images/mr000176.npy,./mr_train/labels/mr000176.npy
./mr_train/images/mr000177.npy,./mr_train/labels/mr000177.npy
./mr_train/images/mr000179.npy,./mr_train/labels/mr000179.npy
./mr_train/images/mr000181.npy,./mr_train/labels/mr000181.npy
./mr_train/images/mr000182.npy,./mr_train/labels/mr000182.npy
./mr_train/images/mr000183.npy,./mr_train/labels/mr000183.npy
./mr_train/images/mr000187.npy,./mr_train/labels/mr000187.npy
./mr_train/images/mr000188.npy,./mr_train/labels/mr000188.npy
./mr_train/images/mr000189.npy,./mr_train/labels/mr000189.npy
./mr_train/images/mr000190.npy,./mr_train/labels/mr000190.npy
./mr_train/images/mr000191.npy,./mr_train/labels/mr000191.npy
./mr_train/images/mr000192.npy,./mr_train/labels/mr000192.npy
./mr_train/images/mr000193.npy,./mr_train/labels/mr000193.npy
./mr_train/images/mr000194.npy,./mr_train/labels/mr000194.npy
./mr_train/images/mr000196.npy,./mr_train/labels/mr000196.npy
./mr_train/images/mr000197.npy,./mr_train/labels/mr000197.npy
./mr_train/images/mr000199.npy,./mr_train/labels/mr000199.npy
./mr_train/images/mr000200.npy,./mr_train/labels/mr000200.npy
./mr_train/images/mr000201.npy,./mr_train/labels/mr000201.npy
./mr_train/images/mr000202.npy,./mr_train/labels/mr000202.npy
./mr_train/images/mr000204.npy,./mr_train/labels/mr000204.npy
./mr_train/images/mr000205.npy,./mr_train/labels/mr000205.npy
./mr_train/images/mr000206.npy,./mr_train/labels/mr000206.npy
./mr_train/images/mr000208.npy,./mr_train/labels/mr000208.npy
./mr_train/images/mr000209.npy,./mr_train/labels/mr000209.npy
./mr_train/images/mr000210.npy,./mr_train/labels/mr000210.npy
./mr_train/images/mr000211.npy,./mr_train/labels/mr000211.npy
./mr_train/images/mr000212.npy,./mr_train/labels/mr000212.npy
./mr_train/images/mr000214.npy,./mr_train/labels/mr000214.npy
./mr_train/images/mr000215.npy,./mr_train/labels/mr000215.npy
./mr_train/images/mr000216.npy,./mr_train/labels/mr000216.npy
./mr_train/images/mr000217.npy,./mr_train/labels/mr000217.npy
./mr_train/images/mr000218.npy,./mr_train/labels/mr000218.npy
./mr_train/images/mr000221.npy,./mr_train/labels/mr000221.npy
./mr_train/images/mr000222.npy,./mr_train/labels/mr000222.npy
./mr_train/images/mr000223.npy,./mr_train/labels/mr000223.npy
./mr_train/images/mr000225.npy,./mr_train/labels/mr000225.npy
./mr_train/images/mr000228.npy,./mr_train/labels/mr000228.npy
./mr_train/images/mr000229.npy,./mr_train/labels/mr000229.npy
./mr_train/images/mr000231.npy,./mr_train/labels/mr000231.npy
./mr_train/images/mr000234.npy,./mr_train/labels/mr000234.npy
./mr_train/images/mr000237.npy,./mr_train/labels/mr000237.npy
./mr_train/images/mr000242.npy,./mr_train/labels/mr000242.npy
./mr_train/images/mr000244.npy,./mr_train/labels/mr000244.npy
./mr_train/images/mr000245.npy,./mr_train/labels/mr000245.npy
./mr_train/images/mr000247.npy,./mr_train/labels/mr000247.npy
./mr_train/images/mr000249.npy,./mr_train/labels/mr000249.npy
./mr_train/images/mr000250.npy,./mr_train/labels/mr000250.npy
./mr_train/images/mr000251.npy,./mr_train/labels/mr000251.npy
./mr_train/images/mr000252.npy,./mr_train/labels/mr000252.npy
./mr_train/images/mr000254.npy,./mr_train/labels/mr000254.npy
./mr_train/images/mr000255.npy,./mr_train/labels/mr000255.npy
./mr_train/images/mr000259.npy,./mr_train/labels/mr000259.npy
./mr_train/images/mr000260.npy,./mr_train/labels/mr000260.npy
./mr_train/images/mr000261.npy,./mr_train/labels/mr000261.npy
./mr_train/images/mr000262.npy,./mr_train/labels/mr000262.npy
./mr_train/images/mr000263.npy,./mr_train/labels/mr000263.npy
./mr_train/images/mr000264.npy,./mr_train/labels/mr000264.npy
./mr_train/images/mr000267.npy,./mr_train/labels/mr000267.npy
./mr_train/images/mr000270.npy,./mr_train/labels/mr000270.npy
./mr_train/images/mr000272.npy,./mr_train/labels/mr000272.npy
./mr_train/images/mr000273.npy,./mr_train/labels/mr000273.npy
./mr_train/images/mr000275.npy,./mr_train/labels/mr000275.npy
./mr_train/images/mr000276.npy,./mr_train/labels/mr000276.npy
./mr_train/images/mr000279.npy,./mr_train/labels/mr000279.npy
./mr_train/images/mr000280.npy,./mr_train/labels/mr000280.npy
./mr_train/images/mr000282.npy,./mr_train/labels/mr000282.npy
./mr_train/images/mr000284.npy,./mr_train/labels/mr000284.npy
./mr_train/images/mr000285.npy,./mr_train/labels/mr000285.npy
./mr_train/images/mr000286.npy,./mr_train/labels/mr000286.npy
./mr_train/images/mr000288.npy,./mr_train/labels/mr000288.npy
./mr_train/images/mr000290.npy,./mr_train/labels/mr000290.npy
./mr_train/images/mr000291.npy,./mr_train/labels/mr000291.npy
./mr_train/images/mr000292.npy,./mr_train/labels/mr000292.npy
./mr_train/images/mr000297.npy,./mr_train/labels/mr000297.npy
./mr_train/images/mr000298.npy,./mr_train/labels/mr000298.npy
./mr_train/images/mr000300.npy,./mr_train/labels/mr000300.npy
./mr_train/images/mr000302.npy,./mr_train/labels/mr000302.npy
./mr_train/images/mr000306.npy,./mr_train/labels/mr000306.npy
./mr_train/images/mr000307.npy,./mr_train/labels/mr000307.npy
./mr_train/images/mr000309.npy,./mr_train/labels/mr000309.npy
./mr_train/images/mr000311.npy,./mr_train/labels/mr000311.npy
./mr_train/images/mr000313.npy,./mr_train/labels/mr000313.npy
./mr_train/images/mr000314.npy,./mr_train/labels/mr000314.npy
./mr_train/images/mr000316.npy,./mr_train/labels/mr000316.npy
./mr_train/images/mr000317.npy,./mr_train/labels/mr000317.npy
./mr_train/images/mr000319.npy,./mr_train/labels/mr000319.npy
./mr_train/images/mr000321.npy,./mr_train/labels/mr000321.npy
./mr_train/images/mr000322.npy,./mr_train/labels/mr000322.npy
./mr_train/images/mr000323.npy,./mr_train/labels/mr000323.npy
./mr_train/images/mr000324.npy,./mr_train/labels/mr000324.npy
./mr_train/images/mr000325.npy,./mr_train/labels/mr000325.npy
./mr_train/images/mr000327.npy,./mr_train/labels/mr000327.npy
./mr_train/images/mr000328.npy,./mr_train/labels/mr000328.npy
./mr_train/images/mr000329.npy,./mr_train/labels/mr000329.npy
./mr_train/images/mr000330.npy,./mr_train/labels/mr000330.npy
./mr_train/images/mr000333.npy,./mr_train/labels/mr000333.npy
./mr_train/images/mr000334.npy,./mr_train/labels/mr000334.npy
./mr_train/images/mr000335.npy,./mr_train/labels/mr000335.npy
./mr_train/images/mr000336.npy,./mr_train/labels/mr000336.npy
./mr_train/images/mr000337.npy,./mr_train/labels/mr000337.npy
./mr_train/images/mr000339.npy,./mr_train/labels/mr000339.npy
./mr_train/images/mr000340.npy,./mr_train/labels/mr000340.npy
./mr_train/images/mr000342.npy,./mr_train/labels/mr000342.npy
./mr_train/images/mr000343.npy,./mr_train/labels/mr000343.npy
./mr_train/images/mr000345.npy,./mr_train/labels/mr000345.npy
./mr_train/images/mr000347.npy,./mr_train/labels/mr000347.npy
./mr_train/images/mr000349.npy,./mr_train/labels/mr000349.npy
./mr_train/images/mr000350.npy,./mr_train/labels/mr000350.npy
./mr_train/images/mr000351.npy,./mr_train/labels/mr000351.npy
./mr_train/images/mr000352.npy,./mr_train/labels/mr000352.npy
./mr_train/images/mr000353.npy,./mr_train/labels/mr000353.npy
./mr_train/images/mr000354.npy,./mr_train/labels/mr000354.npy
./mr_train/images/mr000355.npy,./mr_train/labels/mr000355.npy
./mr_train/images/mr000357.npy,./mr_train/labels/mr000357.npy
./mr_train/images/mr000358.npy,./mr_train/labels/mr000358.npy
./mr_train/images/mr000359.npy,./mr_train/labels/mr000359.npy
./mr_train/images/mr000360.npy,./mr_train/labels/mr000360.npy
./mr_train/images/mr000362.npy,./mr_train/labels/mr000362.npy
./mr_train/images/mr000363.npy,./mr_train/labels/mr000363.npy
./mr_train/images/mr000366.npy,./mr_train/labels/mr000366.npy
./mr_train/images/mr000367.npy,./mr_train/labels/mr000367.npy
./mr_train/images/mr000369.npy,./mr_train/labels/mr000369.npy
./mr_train/images/mr000370.npy,./mr_train/labels/mr000370.npy
./mr_train/images/mr000371.npy,./mr_train/labels/mr000371.npy
./mr_train/images/mr000374.npy,./mr_train/labels/mr000374.npy
./mr_train/images/mr000378.npy,./mr_train/labels/mr000378.npy
./mr_train/images/mr000382.npy,./mr_train/labels/mr000382.npy
./mr_train/images/mr000383.npy,./mr_train/labels/mr000383.npy
./mr_train/images/mr000384.npy,./mr_train/labels/mr000384.npy
./mr_train/images/mr000385.npy,./mr_train/labels/mr000385.npy
./mr_train/images/mr000389.npy,./mr_train/labels/mr000389.npy
./mr_train/images/mr000390.npy,./mr_train/labels/mr000390.npy
./mr_train/images/mr000391.npy,./mr_train/labels/mr000391.npy
./mr_train/images/mr000392.npy,./mr_train/labels/mr000392.npy
./mr_train/images/mr000393.npy,./mr_train/labels/mr000393.npy
./mr_train/images/mr000394.npy,./mr_train/labels/mr000394.npy
./mr_train/images/mr000396.npy,./mr_train/labels/mr000396.npy
./mr_train/images/mr000398.npy,./mr_train/labels/mr000398.npy
./mr_train/images/mr000403.npy,./mr_train/labels/mr000403.npy
./mr_train/images/mr000405.npy,./mr_train/labels/mr000405.npy
./mr_train/images/mr000407.npy,./mr_train/labels/mr000407.npy
./mr_train/images/mr000410.npy,./mr_train/labels/mr000410.npy
./mr_train/images/mr000411.npy,./mr_train/labels/mr000411.npy
./mr_train/images/mr000417.npy,./mr_train/labels/mr000417.npy
./mr_train/images/mr000418.npy,./mr_train/labels/mr000418.npy
./mr_train/images/mr000419.npy,./mr_train/labels/mr000419.npy
./mr_train/images/mr000420.npy,./mr_train/labels/mr000420.npy
./mr_train/images/mr000421.npy,./mr_train/labels/mr000421.npy
./mr_train/images/mr000422.npy,./mr_train/labels/mr000422.npy
./mr_train/images/mr000425.npy,./mr_train/labels/mr000425.npy
./mr_train/images/mr000426.npy,./mr_train/labels/mr000426.npy
./mr_train/images/mr000429.npy,./mr_train/labels/mr000429.npy
./mr_train/images/mr000430.npy,./mr_train/labels/mr000430.npy
./mr_train/images/mr000431.npy,./mr_train/labels/mr000431.npy
./mr_train/images/mr000432.npy,./mr_train/labels/mr000432.npy
./mr_train/images/mr000433.npy,./mr_train/labels/mr000433.npy
./mr_train/images/mr000435.npy,./mr_train/labels/mr000435.npy
./mr_train/images/mr000436.npy,./mr_train/labels/mr000436.npy
./mr_train/images/mr000438.npy,./mr_train/labels/mr000438.npy
./mr_train/images/mr000440.npy,./mr_train/labels/mr000440.npy
./mr_train/images/mr000441.npy,./mr_train/labels/mr000441.npy
./mr_train/images/mr000442.npy,./mr_train/labels/mr000442.npy
./mr_train/images/mr000443.npy,./mr_train/labels/mr000443.npy
./mr_train/images/mr000445.npy,./mr_train/labels/mr000445.npy
./mr_train/images/mr000447.npy,./mr_train/labels/mr000447.npy
./mr_train/images/mr000448.npy,./mr_train/labels/mr000448.npy
./mr_train/images/mr000449.npy,./mr_train/labels/mr000449.npy
./mr_train/images/mr000451.npy,./mr_train/labels/mr000451.npy
./mr_train/images/mr000453.npy,./mr_train/labels/mr000453.npy
./mr_train/images/mr000454.npy,./mr_train/labels/mr000454.npy
./mr_train/images/mr000456.npy,./mr_train/labels/mr000456.npy
./mr_train/images/mr000457.npy,./mr_train/labels/mr000457.npy
./mr_train/images/mr000458.npy,./mr_train/labels/mr000458.npy
./mr_train/images/mr000459.npy,./mr_train/labels/mr000459.npy
./mr_train/images/mr000461.npy,./mr_train/labels/mr000461.npy
./mr_train/images/mr000462.npy,./mr_train/labels/mr000462.npy
./mr_train/images/mr000463.npy,./mr_train/labels/mr000463.npy
./mr_train/images/mr000464.npy,./mr_train/labels/mr000464.npy
./mr_train/images/mr000467.npy,./mr_train/labels/mr000467.npy
./mr_train/images/mr000468.npy,./mr_train/labels/mr000468.npy
./mr_train/images/mr000469.npy,./mr_train/labels/mr000469.npy
./mr_train/images/mr000472.npy,./mr_train/labels/mr000472.npy
./mr_train/images/mr000473.npy,./mr_train/labels/mr000473.npy
./mr_train/images/mr000474.npy,./mr_train/labels/mr000474.npy
./mr_train/images/mr000477.npy,./mr_train/labels/mr000477.npy
./mr_train/images/mr000480.npy,./mr_train/labels/mr000480.npy
./mr_train/images/mr000482.npy,./mr_train/labels/mr000482.npy
./mr_train/images/mr000484.npy,./mr_train/labels/mr000484.npy
./mr_train/images/mr000485.npy,./mr_train/labels/mr000485.npy
./mr_train/images/mr000486.npy,./mr_train/labels/mr000486.npy
./mr_train/images/mr000488.npy,./mr_train/labels/mr000488.npy
./mr_train/images/mr000490.npy,./mr_train/labels/mr000490.npy
./mr_train/images/mr000491.npy,./mr_train/labels/mr000491.npy
./mr_train/images/mr000492.npy,./mr_train/labels/mr000492.npy
./mr_train/images/mr000493.npy,./mr_train/labels/mr000493.npy
./mr_train/images/mr000494.npy,./mr_train/labels/mr000494.npy
./mr_train/images/mr000495.npy,./mr_train/labels/mr000495.npy
./mr_train/images/mr000496.npy,./mr_train/labels/mr000496.npy
./mr_train/images/mr000501.npy,./mr_train/labels/mr000501.npy
./mr_train/images/mr000502.npy,./mr_train/labels/mr000502.npy
./mr_train/images/mr000503.npy,./mr_train/labels/mr000503.npy
./mr_train/images/mr000505.npy,./mr_train/labels/mr000505.npy
./mr_train/images/mr000507.npy,./mr_train/labels/mr000507.npy
./mr_train/images/mr000509.npy,./mr_train/labels/mr000509.npy
./mr_train/images/mr000511.npy,./mr_train/labels/mr000511.npy
./mr_train/images/mr000514.npy,./mr_train/labels/mr000514.npy
./mr_train/images/mr000515.npy,./mr_train/labels/mr000515.npy
./mr_train/images/mr000517.npy,./mr_train/labels/mr000517.npy
./mr_train/images/mr000518.npy,./mr_train/labels/mr000518.npy
./mr_train/images/mr000519.npy,./mr_train/labels/mr000519.npy
./mr_train/images/mr000520.npy,./mr_train/labels/mr000520.npy
./mr_train/images/mr000522.npy,./mr_train/labels/mr000522.npy
./mr_train/images/mr000523.npy,./mr_train/labels/mr000523.npy
./mr_train/images/mr000524.npy,./mr_train/labels/mr000524.npy
./mr_train/images/mr000525.npy,./mr_train/labels/mr000525.npy
./mr_train/images/mr000528.npy,./mr_train/labels/mr000528.npy
./mr_train/images/mr000531.npy,./mr_train/labels/mr000531.npy
./mr_train/images/mr000532.npy,./mr_train/labels/mr000532.npy
./mr_train/images/mr000534.npy,./mr_train/labels/mr000534.npy
./mr_train/images/mr000536.npy,./mr_train/labels/mr000536.npy
./mr_train/images/mr000538.npy,./mr_train/labels/mr000538.npy
./mr_train/images/mr000542.npy,./mr_train/labels/mr000542.npy
./mr_train/images/mr000543.npy,./mr_train/labels/mr000543.npy
./mr_train/images/mr000546.npy,./mr_train/labels/mr000546.npy
./mr_train/images/mr000547.npy,./mr_train/labels/mr000547.npy
./mr_train/images/mr000548.npy,./mr_train/labels/mr000548.npy
./mr_train/images/mr000549.npy,./mr_train/labels/mr000549.npy
./mr_train/images/mr000550.npy,./mr_train/labels/mr000550.npy
./mr_train/images/mr000551.npy,./mr_train/labels/mr000551.npy
./mr_train/images/mr000552.npy,./mr_train/labels/mr000552.npy
./mr_train/images/mr000553.npy,./mr_train/labels/mr000553.npy
./mr_train/images/mr000556.npy,./mr_train/labels/mr000556.npy
./mr_train/images/mr000557.npy,./mr_train/labels/mr000557.npy
./mr_train/images/mr000558.npy,./mr_train/labels/mr000558.npy
./mr_train/images/mr000559.npy,./mr_train/labels/mr000559.npy
./mr_train/images/mr000560.npy,./mr_train/labels/mr000560.npy
./mr_train/images/mr000561.npy,./mr_train/labels/mr000561.npy
./mr_train/images/mr000562.npy,./mr_train/labels/mr000562.npy
./mr_train/images/mr000564.npy,./mr_train/labels/mr000564.npy
./mr_train/images/mr000565.npy,./mr_train/labels/mr000565.npy
./mr_train/images/mr000567.npy,./mr_train/labels/mr000567.npy
./mr_train/images/mr000568.npy,./mr_train/labels/mr000568.npy
./mr_train/images/mr000570.npy,./mr_train/labels/mr000570.npy
./mr_train/images/mr000571.npy,./mr_train/labels/mr000571.npy
./mr_train/images/mr000573.npy,./mr_train/labels/mr000573.npy
./mr_train/images/mr000574.npy,./mr_train/labels/mr000574.npy
./mr_train/images/mr000578.npy,./mr_train/labels/mr000578.npy
./mr_train/images/mr000579.npy,./mr_train/labels/mr000579.npy
./mr_train/images/mr000580.npy,./mr_train/labels/mr000580.npy
./mr_train/images/mr000581.npy,./mr_train/labels/mr000581.npy
./mr_train/images/mr000582.npy,./mr_train/labels/mr000582.npy
./mr_train/images/mr000585.npy,./mr_train/labels/mr000585.npy
./mr_train/images/mr000586.npy,./mr_train/labels/mr000586.npy
./mr_train/images/mr000587.npy,./mr_train/labels/mr000587.npy
./mr_train/images/mr000590.npy,./mr_train/labels/mr000590.npy
./mr_train/images/mr000592.npy,./mr_train/labels/mr000592.npy
./mr_train/images/mr000593.npy,./mr_train/labels/mr000593.npy
./mr_train/images/mr000596.npy,./mr_train/labels/mr000596.npy
./mr_train/images/mr000598.npy,./mr_train/labels/mr000598.npy
./mr_train/images/mr000599.npy,./mr_train/labels/mr000599.npy
./mr_train/images/mr000600.npy,./mr_train/labels/mr000600.npy
./mr_train/images/mr000604.npy,./mr_train/labels/mr000604.npy
./mr_train/images/mr000605.npy,./mr_train/labels/mr000605.npy
./mr_train/images/mr000606.npy,./mr_train/labels/mr000606.npy
./mr_train/images/mr000607.npy,./mr_train/labels/mr000607.npy
./mr_train/images/mr000610.npy,./mr_train/labels/mr000610.npy
./mr_train/images/mr000611.npy,./mr_train/labels/mr000611.npy
./mr_train/images/mr000614.npy,./mr_train/labels/mr000614.npy
./mr_train/images/mr000616.npy,./mr_train/labels/mr000616.npy
./mr_train/images/mr000617.npy,./mr_train/labels/mr000617.npy
./mr_train/images/mr000618.npy,./mr_train/labels/mr000618.npy
./mr_train/images/mr000620.npy,./mr_train/labels/mr000620.npy
./mr_train/images/mr000621.npy,./mr_train/labels/mr000621.npy
./mr_train/images/mr000623.npy,./mr_train/labels/mr000623.npy
./mr_train/images/mr000624.npy,./mr_train/labels/mr000624.npy
./mr_train/images/mr000625.npy,./mr_train/labels/mr000625.npy
./mr_train/images/mr000626.npy,./mr_train/labels/mr000626.npy
./mr_train/images/mr000627.npy,./mr_train/labels/mr000627.npy
./mr_train/images/mr000628.npy,./mr_train/labels/mr000628.npy
./mr_train/images/mr000629.npy,./mr_train/labels/mr000629.npy
./mr_train/images/mr000631.npy,./mr_train/labels/mr000631.npy
./mr_train/images/mr000635.npy,./mr_train/labels/mr000635.npy
./mr_train/images/mr000637.npy,./mr_train/labels/mr000637.npy
./mr_train/images/mr000641.npy,./mr_train/labels/mr000641.npy
./mr_train/images/mr000642.npy,./mr_train/labels/mr000642.npy
./mr_train/images/mr000643.npy,./mr_train/labels/mr000643.npy
./mr_train/images/mr000644.npy,./mr_train/labels/mr000644.npy
./mr_train/images/mr000645.npy,./mr_train/labels/mr000645.npy
./mr_train/images/mr000647.npy,./mr_train/labels/mr000647.npy
./mr_train/images/mr000648.npy,./mr_train/labels/mr000648.npy
./mr_train/images/mr000650.npy,./mr_train/labels/mr000650.npy
./mr_train/images/mr000652.npy,./mr_train/labels/mr000652.npy
./mr_train/images/mr000653.npy,./mr_train/labels/mr000653.npy
./mr_train/images/mr000654.npy,./mr_train/labels/mr000654.npy
./mr_train/images/mr000655.npy,./mr_train/labels/mr000655.npy
./mr_train/images/mr000656.npy,./mr_train/labels/mr000656.npy
./mr_train/images/mr000657.npy,./mr_train/labels/mr000657.npy
./mr_train/images/mr000658.npy,./mr_train/labels/mr000658.npy
./mr_train/images/mr000659.npy,./mr_train/labels/mr000659.npy
./mr_train/images/mr000661.npy,./mr_train/labels/mr000661.npy
./mr_train/images/mr000662.npy,./mr_train/labels/mr000662.npy
./mr_train/images/mr000663.npy,./mr_train/labels/mr000663.npy
./mr_train/images/mr000664.npy,./mr_train/labels/mr000664.npy
./mr_train/images/mr000665.npy,./mr_train/labels/mr000665.npy
./mr_train/images/mr000667.npy,./mr_train/labels/mr000667.npy
./mr_train/images/mr000668.npy,./mr_train/labels/mr000668.npy
./mr_train/images/mr000670.npy,./mr_train/labels/mr000670.npy
./mr_train/images/mr000671.npy,./mr_train/labels/mr000671.npy
./mr_train/images/mr000672.npy,./mr_train/labels/mr000672.npy
./mr_train/images/mr000673.npy,./mr_train/labels/mr000673.npy
